SpeciesId,CU,CU_Name,BroodYear,Escape,TR2,TR3,TR4,TR5,TR6,TR7,Total,Total ER,Age2,Age3,Age4,Age5,Age6,Age7
SX,SX_L-19-45,Namu,1960,7000,NA,734.945642,3889.069805,2087.745123,101.0839972,0,6812.844568,0.43274335,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1961,7000,NA,816.3222575,5087.333807,1954.446969,119.9102334,0,7978.013266,0.531667015,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1962,3000,NA,1067.839876,4762.518196,2318.449988,172.2995623,0,8321.107622,0.422098269,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1963,3000,NA,999.6605356,5649.506193,3331.391383,52.85526688,NA,10033.41338,0.478043031,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1964,1500,NA,1185.8408,8117.801267,1021.950249,NA,0,10325.59232,0.765037645,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1965,3000,NA,1703.940065,2490.247489,NA,315.9276185,NA,4510.115172,0.640760746,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1966,3000,NA,522.7071134,NA,6108.422632,NA,NA,6631.129745,0.616259734,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1967,3000,NA,NA,14884.75993,NA,NA,NA,14884.75993,0.67650801,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1968,1500,NA,3124.336008,NA,NA,NA,NA,3124.336008,0.887434421,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1969,3000,NA,NA,NA,NA,NA,0,0,0.266109088,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1970,NA,NA,NA,NA,NA,43.3956162,NA,43.3956162,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1971,16000,NA,NA,NA,839.0490372,NA,0,839.0490372,0.345166463,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1972,NA,NA,NA,2044.561132,NA,17.63918119,0,2062.200313,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1973,NA,NA,429.1568015,NA,341.0514537,289.6864157,NA,1059.894671,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1974,NA,NA,NA,831.0605404,5601.052121,NA,0,6432.112662,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1975,NA,NA,174.4409976,13648.41977,NA,91.95887615,0,13914.81964,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1976,1200,NA,2864.826139,NA,1778.013847,79.18300464,0,4722.02299,0.642452364,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1977,NA,NA,NA,4332.593021,1530.993903,102.987903,0,5966.574827,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1978,700,NA,909.4185223,3730.664702,1991.258759,134.3258469,0,6765.667831,0.486880944,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1979,7000,NA,783.0727613,4852.219695,2597.174147,93.07129467,0,8325.537898,0.687558701,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1980,NA,NA,1018.48903,6328.690074,1799.522325,111.8180908,0,9258.519521,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1981,3000,NA,1328.402633,4385.004022,2161.989381,13.67925382,0,7889.075289,0.578181013,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1982,4000,NA,920.419679,5268.249243,264.4867328,118.9431796,0,6572.098834,0.346829535,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1983,3000,NA,1105.814328,644.490691,2299.75212,33.37901815,0,4083.436157,0.623353823,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1984,8000,NA,135.2796741,5603.943976,645.3793146,1.643877588,0,6386.246842,0.22993227,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1985,3600,NA,1176.277214,1572.634499,31.7841761,19.7776806,0,2800.47357,0.499867277,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1986,2900,NA,330.0986118,77.45040895,382.3990835,24.80830767,0,814.7564119,0.664660703,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1987,320,NA,16.25697039,931.8147906,479.6656549,60.3062964,0,1488.043712,0.697527361,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1988,3400,NA,195.5894832,1168.830081,1166.015012,42.45217474,NA,2572.886751,0.630394949,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1989,1500,NA,245.3393892,2841.29874,820.8077096,NA,0,3907.445839,0.41894636,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1990,40,NA,596.3933582,2000.111395,NA,17.05569836,NA,2613.560451,0.685378033,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1991,900,NA,419.8267273,NA,329.7698833,NA,NA,749.5966106,0.411609468,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1992,1000,NA,NA,803.5700608,NA,NA,0,803.5700608,0.478803626,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1993,2000,NA,168.6706999,NA,NA,55.59948592,0,224.2701858,0.571189054,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1994,800,NA,NA,NA,1075.009395,27.22869501,NA,1102.23809,0.756337571,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1995,NA,NA,NA,2619.539894,526.463554,NA,0,3146.003448,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1996,1100,NA,549.8458054,1282.86533,NA,40.27013121,0,1872.981266,0.166085158,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1997,NA,NA,269.2755786,NA,778.6181595,34.12048606,0,1082.014224,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1998,NA,NA,NA,1897.305586,659.7155078,19.2473209,0,2576.268415,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,1999,4000,NA,398.2476162,1607.568361,372.1446423,10.87789123,0,2388.838511,0.069775572,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2000,2000,NA,337.4312879,906.8271786,210.3227229,32.43860419,NA,1487.019794,0.05026664,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2001,NA,NA,190.3445416,512.5059983,627.1965234,NA,0,1330.047063,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2002,3000,NA,107.5758663,1528.3274,NA,19.03584195,NA,1654.939109,0.036755063,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2003,2000,NA,320.7984778,NA,368.0557221,NA,NA,688.8541999,0.242097549,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2004,1400,NA,NA,896.8634615,NA,NA,0,896.8634615,0.059505471,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2005,800,NA,188.2531408,NA,NA,66.96850082,0,255.2216416,0.049080398,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2006,2400,NA,NA,NA,1294.827935,78.47126327,NA,1373.299199,0.043362044,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2007,NA,NA,NA,3155.18492,1517.232469,NA,NA,4672.417388,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2008,1400,NA,662.2785924,3697.13139,NA,NA,0,4359.409982,0.049057034,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2009,NA,NA,776.034063,NA,NA,71.47260203,0,847.5066651,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2010,NA,NA,NA,NA,1381.914192,52.56512106,0,1434.479314,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2011,5100,NA,NA,3367.393228,1016.340314,53.7148489,0,4437.448391,0.015313182,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2012,6000,NA,706.8214712,2476.577424,1038.570164,60.41757772,0,4282.386638,0.01135783,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2013,NA,NA,519.837744,2530.746234,1168.166623,31.46934319,0,4250.219943,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2014,NA,NA,531.2078677,2846.541699,608.4559782,57.56182972,0,4043.767375,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2015,5000,NA,597.4938641,1482.661189,1112.951077,45.43602,NA,3238.542151,0.095457586,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2016,3200,NA,311.2130637,2711.994667,878.5,NA,NA,3901.707731,0.212862081,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2017,4000,NA,569.252217,2140.69366,NA,NA,NA,2709.945877,0.037137755,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2018,4160,NA,449.33518,NA,NA,NA,NA,449.33518,0.109716046,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-45,Namu,2019,2414,NA,NA,NA,NA,NA,NA,NA,0.008145171,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1954,1500,NA,384.6941829,8129.925722,667.6541987,12.21753857,0,9194.491642,0.435271902,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1955,5132,NA,1706.485008,1626.913045,236.2246436,6.957357487,NA,3576.580054,0.261615395,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1956,2664,NA,341.4917696,575.6227625,134.519673,NA,NA,1051.634205,0.315047573,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1957,2706,NA,120.8241807,327.7921583,NA,NA,0,448.616339,0.100542105,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1958,2496,NA,68.80412234,NA,NA,82.54513795,NA,151.3492603,0.812970217,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1959,2000,NA,NA,NA,1596.000347,NA,0,1596.000347,0.25110933,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1960,536,NA,NA,3889.069805,NA,1.684733287,0,3890.754539,0.43274335,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1961,252,NA,816.3222575,NA,32.57411615,51.96110114,NA,900.8574748,0.531667015,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1962,NA,NA,NA,79.37530326,1004.661662,NA,NA,1084.036965,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1963,NA,NA,16.66100893,2448.11935,NA,NA,NA,2464.780359,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1964,1500,NA,513.8643467,NA,NA,NA,NA,513.8643467,0.765037645,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1966,50,NA,NA,NA,NA,NA,0,0,0.616259734,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1967,1300,NA,NA,NA,NA,35.61264853,0,35.61264853,0.67650801,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1968,NA,NA,NA,NA,688.5662902,13.54846971,0,702.1147599,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1969,NA,NA,NA,1677.870793,261.9580376,26.21641196,0,1966.045243,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1970,NA,NA,352.1878861,638.3288678,506.8911825,18.08150675,0,1515.489443,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1971,NA,NA,133.9862971,1235.172158,349.6037655,36.19329292,0,1754.955513,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1972,NA,NA,259.264702,851.9004716,699.7929799,15.11929816,0,1826.077452,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1973,1500,NA,178.815334,1705.227542,292.3298175,33.10701894,0,2209.479712,0.455390127,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1974,600,NA,357.9301134,712.337606,640.1202424,78.69370186,0,1789.081664,0.427389206,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1975,800,NA,149.520855,1559.819402,1521.533292,4.597943808,0,3235.471493,0.605437998,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1976,500,NA,327.4087016,3707.611464,88.90069234,19.79575116,0,4143.716609,0.642452364,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1977,1500,NA,778.2338481,216.6296511,382.7484757,20.59758061,0,1398.209555,0.464127234,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1978,600,NA,45.47092612,932.6661755,398.2517519,25.18609629,0,1401.57495,0.486880944,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1979,800,NA,195.7681903,970.4439389,486.9701526,12.9265687,0,1666.108851,0.687558701,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1980,2000,NA,203.6978061,1186.629389,249.9336563,21.97803853,0,1662.23889,0.671384121,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1981,150,NA,249.0754936,609.0283363,424.9427403,0.854953364,0,1283.901524,0.578181013,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1982,1000,NA,127.8360665,1035.483472,16.5304208,20.98997288,0,1200.839932,0.346829535,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1983,600,NA,217.3497128,40.28066819,405.8386094,2.670321452,0,666.1393118,0.623353823,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1984,1500,NA,8.454979631,988.9312898,51.63034517,1.643877588,0,1050.660492,0.22993227,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1985,500,NA,207.5783319,125.8107599,31.7841761,6.592560199,0,371.7658281,0.499867277,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1986,570,NA,26.40788895,77.45040895,127.4663612,0.496166153,0,231.8208252,0.664660703,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1987,20,NA,16.25697039,310.6049302,9.593313098,9.347475942,NA,345.8026896,0.697527361,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1988,600,NA,65.1964944,23.37660162,180.7323268,NA,NA,269.3054228,0.630394949,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1989,120,NA,4.906787783,440.4013047,NA,NA,NA,445.3080924,0.41894636,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1990,40,NA,92.44097051,NA,NA,NA,NA,92.44097051,0.685378033,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1991,300,NA,NA,NA,NA,NA,NA,NA,0.411609468,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1992,20,NA,NA,NA,NA,NA,NA,NA,0.478803626,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1993,310,NA,NA,NA,NA,NA,0,0,0.571189054,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1994,NA,NA,NA,NA,NA,1.361434751,0,1.361434751,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1995,NA,NA,NA,NA,26.3231777,3.979213969,0,30.30239167,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1996,NA,NA,NA,64.14326649,76.93762507,2.684675414,0,143.765567,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1997,NA,NA,13.46377893,187.4785273,51.9078773,6.824097213,0,259.6742807,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1998,NA,NA,39.35205647,126.4870391,131.9431016,2.749617271,NA,300.5318144,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,1999,NA,NA,26.54984108,321.5136722,53.16352033,NA,NA,401.2270336,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2000,100,NA,67.48625759,129.5467398,NA,NA,NA,197.0329974,0.05026664,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2001,300,NA,27.19207738,NA,NA,NA,NA,27.19207738,0.025184363,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2002,200,NA,NA,NA,NA,NA,NA,NA,0.036755063,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2003,400,NA,NA,NA,NA,NA,0,0,0.242097549,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2004,200,NA,NA,NA,NA,1.306870521,NA,1.306870521,0.059505471,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2005,NA,NA,NA,NA,25.26818487,NA,NA,25.26818487,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2006,NA,NA,NA,61.57250216,NA,NA,0,61.57250216,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2007,NA,NA,12.9241712,NA,NA,21.60233362,0,34.52650481,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2008,NA,NA,NA,NA,417.6785309,21.49963524,0,439.1781661,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2009,NA,NA,NA,1017.782337,415.6928701,21.44178061,0,1454.916988,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2010,100,NA,213.634215,1012.943758,414.5742577,23.81857048,0,1664.970801,0.010613539,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2011,NA,NA,212.6185892,1010.217968,460.5292049,13.42871222,NA,1696.794475,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2012,NA,NA,212.0464413,1122.199145,259.6425411,NA,NA,1593.888128,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2013,1500,NA,235.5514777,632.6865584,NA,NA,NA,868.2380361,0.102180332,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2014,1624,NA,132.8019669,NA,NA,NA,0,132.8019669,0.023317384,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2015,1500,NA,NA,NA,NA,3.80142,NA,3.80142,0.095457586,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2016,1450,NA,NA,NA,73.5,NA,NA,73.5,0.212862081,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2017,1000,NA,NA,179.10186,NA,NA,NA,179.10186,0.037137755,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2018,NA,NA,37.59378,NA,NA,NA,NA,37.59378,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-46,Port John,2019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.12787,0.60919,0.25,0.01293,0
SX,SX_L-19-49,Prudhomme,1954,NA,NA,NA,NA,NA,677.8386799,NA,677.8386799,NA,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1955,NA,NA,NA,NA,5874.601892,1436.693381,NA,7311.295273,NA,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1956,NA,NA,NA,4631.897646,12451.34263,682.2823603,NA,17765.52264,NA,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1957,NA,NA,112.9731133,9817.404769,5913.113789,1353.470358,NA,17196.96203,NA,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1958,NA,NA,239.4488968,4662.262795,11730.07644,677.6530478,NA,17309.44118,NA,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1959,NA,NA,113.7137267,9248.714113,5872.993081,657.9182126,NA,15893.33913,NA,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1960,9416.193182,NA,225.578393,4630.62916,5701.957843,301.1348772,NA,10859.30027,0.166510251,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1961,20177.55682,NA,112.9421746,4495.774453,2609.835603,925.4761979,NA,8144.028428,0.157333482,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1962,9416.193182,NA,109.6530354,2057.754994,8020.793715,697.8125033,NA,10886.01425,0.17193874,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1963,20177.55682,NA,50.1891462,6324.087352,6047.708362,669.729606,NA,13091.71447,0.105519081,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1964,9416.193182,NA,154.246033,4768.385439,5804.323252,670.6673159,NA,11397.62204,0.16628193,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1965,9416.193182,NA,116.3020839,4576.485641,5812.450071,389.3717775,NA,10894.60957,0.141273824,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1966,4035.511364,NA,111.621601,4582.893325,3374.555405,195.6923436,NA,8264.762675,0.195939427,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1967,12106.53409,NA,111.777886,2660.707146,1696.000311,200.5701234,NA,4669.055467,0.215115368,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1968,9416.193182,NA,64.89529625,1337.231014,1738.274403,102.3539078,NA,3242.754622,0.19036763,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1969,9416.193182,NA,32.6153906,1370.56251,887.0672008,185.8843546,NA,2476.129456,0.156418373,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1970,9416.193182,NA,33.42835391,699.4183699,1610.99774,137.5546808,NA,2481.399144,0.157597847,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1971,5380.681818,NA,17.05898463,1270.209756,1192.140567,295.4518068,NA,2774.861115,0.170867208,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1972,2690.340909,NA,30.98072576,939.9569854,2560.582325,99.36165819,NA,3630.881695,0.175131476,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1973,2690.340909,NA,22.92578013,2018.92068,861.134371,234.8542413,NA,3137.835072,0.195191927,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1974,1345.170455,NA,49.24196779,678.971331,2035.403425,NA,NA,2763.616723,0.211459249,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1975,2690.340909,NA,16.56027636,1604.837316,NA,102.3189442,NA,1723.716536,0.131608172,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1976,1883.238636,NA,39.14237355,NA,886.7641831,489.9591675,NA,1415.865724,0.178549814,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1977,4035.511364,NA,NA,699.179452,4246.312785,129.4742947,NA,5074.966532,0.180473173,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1978,1345.170455,NA,17.05315737,3348.054311,1122.110554,138.7181817,NA,4625.936204,0.187712557,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1979,3228.409091,NA,81.65986125,884.7410135,1202.224241,379.4057737,NA,2548.03089,0.175213765,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1980,NA,NA,21.57904911,947.9075747,3288.183372,390.7831152,NA,4648.453111,NA,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1981,1400,NA,23.11969694,2592.60612,3386.786998,442.0681328,NA,6444.580948,0.179037659,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1982,6850,NA,63.23429561,2670.351287,3831.257151,81.68065364,NA,6646.523387,0.161154587,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1983,2000,NA,65.1305192,3020.798908,707.8989983,406.1903698,NA,4200.018795,0.073175102,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1984,2017.755682,NA,73.67802214,558.1511332,3520.316538,951.2977818,NA,5103.443475,0.127256864,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1985,5000,NA,13.61344227,2775.634193,8244.580776,530.8473182,NA,11564.67573,0.20928984,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1986,5380.681818,NA,67.69839496,6500.534843,4600.676757,852.8618536,NA,12021.77185,0.173861673,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1987,6725.852273,NA,158.5496303,3627.456674,7391.469398,950.0776359,NA,12127.55334,0.087129095,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1988,941.6193182,NA,88.47455303,5827.889333,8234.006178,843.0408469,NA,14993.41091,0.308316516,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1989,5380.681818,NA,142.1436423,6492.197178,7306.354006,446.1899317,NA,14386.88476,0.205198023,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1990,12000,NA,158.3462726,5760.77912,3866.979408,188.2528034,NA,9974.357604,0.2431392,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1991,7000,NA,140.5068078,3048.964533,1631.524296,505.5914281,NA,5326.587065,0.208812053,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1992,9000,NA,74.36498862,1286.394157,4381.792377,372.6489887,NA,6115.20051,0.366837668,NA,0.01,0.41,0.52,0.06,NA
SX,SX_L-19-49,Prudhomme,1993,10750,NA,31.37546723,3454.874758,3229.624568,290.0183371,NA,7005.893131,0.321108112,NA,0.01,0.41,0.52,0.06,NA
