"SpeciesId","CU","CU_Name","Year","T_Idx_E","ExpFactor1","AdjSum","ExpFactor2","ObsE","ExpFactor3","TE","CDN Harvest","CDN ER","TRTC","Total Harvest","Total ER","Total Run","Q1","Q2","Q3"
"PKo","PKo_15","Lower Skeena",1961,314575,1.01401371184991,318983.363405186,1.63968865740831,523033.402877437,1.5,784550.104316155,605653.861945122,0.435658275075942,1390203.96626128,605653.861945122,0.435658275075942,1390203.96626128,1.6,4.93089979116582,3.04935938747237
"PKo","PKo_15","Lower Skeena",1963,507500,1.01889281052961,517088.101343775,1.63968865740831,847863.494654188,1.5,1271795.24198128,298412.25654933,0.190046383569421,1570207.49853061,298412.25654933,0.190046383569421,1570207.49853061,1.6,4.90728754617581,3.04935938747237
"PKo","PKo_15","Lower Skeena",1965,859900,1.00681177255946,865757.443223876,1.63968865740831,1419572.65972101,1.5,2129358.98958152,123222.808803466,0.0547029230600248,2252581.79838498,123222.808803466,0.0547029230600248,2252581.79838498,1.6,4.96617156878222,3.04935938747237
"PKo","PKo_15","Lower Skeena",1967,237650,1,237650,1.63968865740831,389672.009433086,1.5,584508.014149629,240452.946781726,0.291471909786206,824960.960931354,240452.946781726,0.291471909786206,824960.960931354,1.6,5,3.04935938747237
"PKo","PKo_15","Lower Skeena",1969,371750,1,371750,1.63968865740831,609554.25839154,1.5,914331.387587311,203265.173525249,0.181877057068697,1117596.56111256,203265.173525249,0.181877057068697,1117596.56111256,1.6,5,3.04935938747237
"PKo","PKo_15","Lower Skeena",1971,255250,1,255250,1.63968865740831,418530.529803472,1.5,627795.794705208,330220.399591829,0.344691876356156,958016.194297037,330220.399591829,0.344691876356156,958016.194297037,1.6,5,3.04935938747237
"PKo","PKo_15","Lower Skeena",1973,505500,1,505500,1.63968865740831,828862.616319902,1.5,1243293.92447985,368654.131253923,0.22870099935454,1611948.05573378,368654.131253923,0.22870099935454,1611948.05573378,1.6,5,3.04935938747237
"PKo","PKo_15","Lower Skeena",1975,752450,1.00241899394042,754270.171990469,1.63968865740831,1236768.24563419,1.5,1855152.36845129,302086.758902964,0.14003396984249,2157239.12735425,302086.758902964,0.14003396984249,2157239.12735425,1.6,4.98793421735301,3.04935938747237
"PKo","PKo_15","Lower Skeena",1977,302650,1.00241899394042,303382.108516068,1.63968865740831,497452.202194415,1.5,746178.303291623,649525.471852303,0.46537487640264,1395703.77514393,649525.471852303,0.46537487640264,1395703.77514393,1.6,4.98793421735301,3.04935938747237
"PKo","PKo_15","Lower Skeena",1979,253125,1.00241899394042,253737.307841169,1.63968865740831,416050.185628486,1.5,624075.278442729,456223.659907972,0.422312420860555,1080298.9383507,456223.659907972,0.422312420860555,1080298.9383507,1.6,4.98793421735301,3.04935938747237
"PKo","PKo_15","Lower Skeena",1981,703825,1.01909441084563,717264.123713422,1.63968865740831,1176089.84801881,1.5,1764134.77202822,799492.181487744,0.311859797070419,2563626.95351596,799492.181487744,0.311859797070419,2563626.95351596,1.6,4.90631677182009,3.04935938747237
"PKo","PKo_15","Lower Skeena",1983,1257300,1,1257300,1.63968865740831,2061580.54895947,1.5,3092370.82343921,401599.327009868,0.114940686301585,3493970.15044908,401599.327009868,0.114940686301585,3493970.15044908,1.6,5,3.04935938747237
"PKo","PKo_15","Lower Skeena",1985,616200,1,616200,1.63968865740831,1010376.150695,1.5,1515564.2260425,801386.597496537,0.345879847493895,2316950.82353904,801386.597496537,0.345879847493895,2316950.82353904,1.6,5,3.04935938747237
"PKo","PKo_15","Lower Skeena",1987,1057000,1,1057000,1.63968865740831,1733150.91088059,1.5,2599726.36632088,1040798.46004982,0.285892422024054,3640524.8263707,1040798.46004982,0.285892422024054,3640524.8263707,1.6,5,3.04935938747237
"PKo","PKo_15","Lower Skeena",1989,1548500,1.00132894281096,1550557.86794277,1.63968865740831,2542432.14872098,1.5,3813648.22308147,563599.720352928,0.128756636049893,4377247.9434344,563599.720352928,0.128756636049893,4377247.9434344,1.6,4.99336410467059,3.04935938747237
"PKo","PKo_15","Lower Skeena",1991,1823500,1.09535729185291,1997384.02169378,1.63968865740831,3275087.9248599,1.5,4912631.88728985,1054638.38323155,0.17673715709535,5967270.2705214,1054638.38323155,0.17673715709535,5967270.2705214,1.6,4.56472060503836,3.04935938747237
"PKo","PKo_15","Lower Skeena",1993,262500,1.09535729185291,287531.289111389,1.63968865740831,471461.793405935,1.5,707192.690108903,303960.914416667,0.300608051097523,1011153.60452557,303960.914416667,0.300608051097523,1011153.60452557,1.6,4.56472060503836,3.04935938747237
"PKo","PKo_15","Lower Skeena",1995,1064700,1,1064700,1.63968865740831,1745776.51354263,1.5,2618664.77031395,1089430.33215608,0.293797840144498,3708095.10247003,1089430.33215608,0.293797840144498,3708095.10247003,1.6,5,3.04935938747237
"PKo","PKo_15","Lower Skeena",1997,210000,1.00153671774528,210322.710726508,1.63968865740831,344863.763173625,1.5,517295.644760437,290041.048497653,0.359256616130208,807336.69325809,290041.048497653,0.359256616130208,807336.69325809,1.6,4.9923282006638,3.04935938747237
"PKo","PKo_15","Lower Skeena",1999,326000,1.01022371241686,329332.930247898,1.63968865740831,540003.470238521,1.5,810005.205357781,131686.782315378,0.139840610347301,941691.987673159,131686.782315378,0.139840610347301,941691.987673159,1.6,4.94939877033571,3.04935938747237
"PKo","PKo_15","Lower Skeena",2001,651500,1.00678692084942,655921.678933398,1.63968865740831,1075507.33709531,1.5,1613261.00564296,746321.081178998,0.316293756147383,2359582.08682196,746321.081178998,0.316293756147383,2359582.08682196,1.6,4.9662941546574,3.04935938747237
"PKo","PKo_15","Lower Skeena",2003,717000,1.05516565503288,756553.774658574,1.63968865740831,1240512.64302711,1.5,1860768.96454066,641149.441303035,0.256263129846885,2501918.4058437,641149.441303035,0.256263129846885,2501918.4058437,1.6,4.73859244389849,3.04935938747237
"PKo","PKo_15","Lower Skeena",2005,411700,1.06272487025185,437523.829082689,1.63968865740831,717402.859892738,1.5,1076104.28983911,0,0,1076104.28983911,0,0,1076104.28983911,1.6,4.70488659855589,3.04935938747237
"PKo","PKo_15","Lower Skeena",2007,170000,1.04623534574635,177860.008776879,1.63968865740831,291635.038997992,1.5,437452.558496988,208100.374734171,0.322359893390268,645552.933231159,208100.374734171,0.322359893390268,645552.933231159,1.6,4.77903945830961,3.04935938747237
"PKo","PKo_15","Lower Skeena",2009,1254200,1.03890808354344,1302998.51838018,1.63968865740831,2136511.89120782,1.5,3204767.83681173,162544.165675114,0.0482711924392725,3367312.00248684,162544.165675114,0.0482711924392725,3367312.00248684,1.6,4.81274530365222,3.04935938747237
"PKo","PKo_15","Lower Skeena",2011,114000,1.06272487025185,121150.635208711,1.63968865740831,198649.322389536,1.5,297973.983584305,78368.8328000792,0.208237886810189,376342.816384384,78368.8328000792,0.208237886810189,376342.816384384,1.6,4.70488659855589,3.04935938747237
"PKo","PKo_15","Lower Skeena",2013,738300,1.03890808354344,767025.83808012,1.63968865740831,1257683.56663908,1.5,1886525.34995862,4.49619257837144,2.38331377981872e-06,1886529.84615119,4.49619257837144,2.38331377981872e-06,1886529.84615119,1.6,4.81274530365222,3.04935938747237
"PKo","PKo_15","Lower Skeena",2015,77000,1.09217931937173,84097.807591623,1.63968865740831,137894.221220891,1.5,206841.331831337,1056.09160912199,0.005079868675835,207897.423440459,1056.09160912199,0.005079868675835,207897.423440459,1.6,4.57800281631063,3.04935938747237
"PKo","PKo_15","Lower Skeena",2017,66601,1.07477056834648,71580.7946224441,1.63968865740831,117370.217030696,1.5,176055.325546043,NA,NA,NA,NA,NA,NA,1.6,4.65215567606436,3.04935938747237
"PKo","PKo_15","Lower Skeena",2019,4669,1.04623534574635,4884.8728292897,1.63968865740831,8009.67057106838,1.5,12014.5058566026,NA,NA,NA,NA,NA,NA,1.6,4.77903945830961,3.04935938747237
"PKo","PKo_15","Lower Skeena",2021,345175,1,345175,1.63968865740831,565979.532320915,1.5,848969.298481372,NA,NA,NA,NA,NA,NA,1.6,5,3.04935938747237
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1955,106151,1,106151,1.89808293109603,201483.401218775,1.5,302225.101828162,512847.31616813,0.62920460175658,815072.417996292,512847.31616813,0.62920460175658,815072.417996292,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1957,225665,1.02277008424931,230803.411062121,1.89808293109603,438084.014975752,1.5,657126.022463629,1323316.72019471,0.668192365116513,1980442.74265833,1323316.72019471,0.668192365116513,1980442.74265833,3,4.8886842478091,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1959,309766,1,309766,1.89808293109603,587961.557233893,1.5,881942.33585084,372411.448235226,0.296895064980865,1254353.78408607,372411.448235226,0.296895064980865,1254353.78408607,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1961,181544,1,181544,1.89808293109603,344585.567642898,1.5,516878.351464347,399017.689243793,0.435658275075942,915896.04070814,399017.689243793,0.435658275075942,915896.04070814,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1963,261200,1,261200,1.89808293109603,495779.261602283,1.5,743668.892403425,174493.42864495,0.190046383569421,918162.321048374,174493.42864495,0.190046383569421,918162.321048374,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1965,102700,1,102700,1.89808293109603,194933.117023562,1.5,292399.675535343,16920.7303648542,0.0547029230600248,309320.405900198,16920.7303648542,0.0547029230600248,309320.405900198,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1967,143779,1,143779,1.89808293109603,272904.465750056,1.5,409356.698625084,168399.785950656,0.291471909786206,577756.48457574,168399.785950656,0.291471909786206,577756.48457574,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1969,252899,1,252899,1.89808293109603,480023.275191255,1.5,720034.912786882,160071.089627651,0.181877057068697,880106.002414534,160071.089627651,0.181877057068697,880106.002414534,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1971,332700,1,332700,1.89808293109603,631492.191175649,1.5,947238.286763474,498247.054538798,0.344691876356156,1445485.34130227,498247.054538798,0.344691876356156,1445485.34130227,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1973,263686,1,263686,1.89808293109603,500497.895768988,1.5,750746.843653482,222606.995811137,0.22870099935454,973353.839464619,222606.995811137,0.22870099935454,973353.839464619,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1975,446367,1,446367,1.89808293109603,847241.583704542,1.5,1270862.37555681,206942.945804594,0.14003396984249,1477805.32136141,206942.945804594,0.14003396984249,1477805.32136141,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1977,291920,1,291920,1.89808293109603,554088.369245553,1.5,831132.55386833,723475.557841508,0.46537487640264,1554608.11170984,723475.557841508,0.46537487640264,1554608.11170984,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1979,76485,1,76485,1.89808293109603,145174.87298488,1.5,217762.30947732,159192.842997501,0.422312420860555,376955.152474821,159192.842997501,0.422312420860555,376955.152474821,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1981,237710,1,237710,1.89808293109603,451193.293550837,1.5,676789.940326256,306715.946184946,0.311859797070419,983505.886511202,306715.946184946,0.311859797070419,983505.886511202,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1983,669030,1,669030,1.89808293109603,1269874.42339118,1.5,1904811.63508677,247373.654198639,0.114940686301585,2152185.2892854,247373.654198639,0.114940686301585,2152185.2892854,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1985,584349,1,584349,1.89808293109603,1109142.86270303,1.5,1663714.29405455,879724.07530378,0.345879847493895,2543438.36935833,879724.07530378,0.345879847493895,2543438.36935833,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1987,679568,1,679568,1.89808293109603,1289876.42131907,1.5,1934814.6319786,774601.556353422,0.285892422024054,2709416.18833202,774601.556353422,0.285892422024054,2709416.18833202,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1989,890005,1,890005,1.89808293109603,1689303.29909012,1.5,2533954.94863518,374480.344514774,0.128756636049893,2908435.29314996,374480.344514774,0.128756636049893,2908435.29314996,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1991,1288335,1,1288335,1.89808293109603,2445366.6730336,1.5,3668050.00955041,787452.921456087,0.17673715709535,4455502.93100649,787452.921456087,0.17673715709535,4455502.93100649,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1993,213707,1,213707,1.89808293109603,405633.608955739,1.5,608450.413433609,261520.157986926,0.300608051097523,869970.571420535,261520.157986926,0.300608051097523,869970.571420535,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1995,333148,1,333148,1.89808293109603,632342.53232878,1.5,948513.79849317,394605.569319649,0.293797840144498,1343119.36781282,394605.569319649,0.293797840144498,1343119.36781282,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1997,99423,1,99423,1.89808293109603,188713.099258361,1.5,283069.648887541,158713.529860138,0.359256616130208,441783.178747679,158713.529860138,0.359256616130208,441783.178747679,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",1999,344363,1,344363,1.89808293109603,653629.532401022,1.5,980444.298601533,159395.957048529,0.139840610347301,1139840.25565006,159395.957048529,0.139840610347301,1139840.25565006,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2001,204964,1,204964,1.89808293109603,389038.669889167,1.5,583558.00483375,269963.533225429,0.316293756147383,853521.538059179,269963.533225429,0.316293756147383,853521.538059179,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2003,577151,1,577151,1.89808293109603,1095480.46176501,1.5,1643220.69264751,566190.671225327,0.256263129846885,2209411.36387283,566190.671225327,0.256263129846885,2209411.36387283,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2005,678747,1,678747,1.89808293109603,1288318.09523264,1.5,1932477.14284896,0,0,1932477.14284896,0,0,1932477.14284896,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2007,375165,1,375165,1.89808293109603,712094.282844642,1.5,1068141.42426696,508125.112864272,0.322359893390268,1576266.53713124,508125.112864272,0.322359893390268,1576266.53713124,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2009,1153116,1,1153116,1.89808293109603,2188709.79717373,1.5,3283064.6957606,166515.341829168,0.0482711924392725,3449580.03758976,166515.341829168,0.0482711924392725,3449580.03758976,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2011,146290,1,146290,1.89808293109603,277670.551990038,1.5,416505.827985057,109543.374226779,0.208237886810189,526049.202211836,109543.374226779,0.208237886810189,526049.202211836,3,5,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2013,120172,1.75553261751113,210965.865711547,1.89808293109603,400430.708750985,1.5,600646.063126477,1.43153145083183,2.38331377981872e-06,600647.494657928,1.43153145083183,2.38331377981872e-06,600647.494657928,3,2.84813847952803,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2015,95101,1.75553261751113,166952.907457926,1.89808293109603,316890.463942744,1.5,475335.695914116,2426.97160923524,0.005079868675835,477762.667523351,2426.97160923524,0.005079868675835,477762.667523351,3,2.84813847952803,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2017,179071,1.75553261751113,314364.981350335,1.89808293109603,596690.805235393,1.5,895036.207853089,NA,NA,NA,NA,NA,NA,3,2.84813847952803,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2019,52644,1.75553261751113,92418.2591162558,1.89808293109603,175417.520150175,1.5,263126.280225263,NA,NA,NA,NA,NA,NA,3,2.84813847952803,2.63423684923651
"PKo","PKo_16","MIDDLE & UPPER SKEENA",2021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PKo","PKo_17","Nass-Portland-Observatory",1955,19050,1.64398795273766,31317.9704996525,1.31040765493506,41039.3082797749,1.5,61558.9624196624,455515.098939088,0.880947494720776,517074.06135875,455515.098939088,0.880947494720776,517074.06135875,2.5,3.04138481773769,3.81560652608351
"PKo","PKo_17","Nass-Portland-Observatory",1957,13175,1.73077191107807,22802.9199284536,1.31040765493506,29881.1208291168,1.5,44821.6812436752,698401.079742287,0.939692803293303,743222.760985962,698401.079742287,0.939692803293303,743222.760985962,2.5,2.88888441509637,3.81560652608351
"PKo","PKo_17","Nass-Portland-Observatory",1959,91300,1.58703246144671,144896.063730084,1.31040765493506,189872.911081861,1.5,284809.366622791,224169.144964914,0.440429487417145,508978.511587705,224169.144964914,0.440429487417145,508978.511587705,2.5,3.15053417082729,3.81560652608351
"PKo","PKo_17","Nass-Portland-Observatory",1961,188200,1.07544637057779,202399.00694274,1.31040765493506,265225.208049021,1.5,397837.812073531,347549.76395242,0.466267181169545,745387.576025952,347549.76395242,0.466267181169545,745387.576025952,2.5,4.64923229720298,3.81560652608351
